"SUID","corr","interaction","name","selected","shared interaction","shared name"
"2666","0.229","pp","sec4-8 (pp) srv2-ts","false","pp","sec4-8 (pp) srv2-ts"
"2667","0.339","pp","sec4-8 (pp) snc2","false","pp","sec4-8 (pp) snc2"
"2668","0.229","pp","sec4-8 (pp) trs85","false","pp","sec4-8 (pp) trs85"
"2669","0.243","pp","sec4-8 (pp) vps51","false","pp","sec4-8 (pp) vps51"
"2670","0.277","pp","sec4-8 (pp) trs20-ph","false","pp","sec4-8 (pp) trs20-ph"
"2671","0.267","pp","sec4-8 (pp) tlg2","false","pp","sec4-8 (pp) tlg2"
"2672","0.232","pp","sec4-8 (pp) trs65","false","pp","sec4-8 (pp) trs65"
"2673","0.243","pp","sec4-8 (pp) trs33","false","pp","sec4-8 (pp) trs33"
"2674","0.405","pp","sec4-8 (pp) sec5-24","false","pp","sec4-8 (pp) sec5-24"
"2675","0.286","pp","sec4-8 (pp) sec6-4","false","pp","sec4-8 (pp) sec6-4"
"2676","0.451","pp","sec4-8 (pp) sec8-6","false","pp","sec4-8 (pp) sec8-6"
"2677","0.213","pp","sec53-6 (pp) yfl017c-ph","false","pp","sec53-6 (pp) yfl017c-ph"
"2678","0.203","pp","rho3-ser228 (pp) vps51","false","pp","rho3-ser228 (pp) vps51"
"2679","0.235","pp","rho3-ser228 (pp) trs33","false","pp","rho3-ser228 (pp) trs33"
"2680","0.262","pp","rho3-ser228 (pp) trs65","false","pp","rho3-ser228 (pp) trs65"
"2681","0.203","pp","rho3-ser228 (pp) tlg2","false","pp","rho3-ser228 (pp) tlg2"
"2682","0.289","pp","rho3-ser228 (pp) sso2","false","pp","rho3-ser228 (pp) sso2"
"2683","0.206","pp","rho3-ser228 (pp) sso1","false","pp","rho3-ser228 (pp) sso1"
"2684","0.315","pp","rho3-ser228 (pp) snc2","false","pp","rho3-ser228 (pp) snc2"
"2685","0.261","pp","rho3-ser228 (pp) srv2-ts","false","pp","rho3-ser228 (pp) srv2-ts"
"2686","0.498","pp","rho3-ser228 (pp) sec8-9","false","pp","rho3-ser228 (pp) sec8-9"
"2687","0.493","pp","rho3-ser228 (pp) sec8-6","false","pp","rho3-ser228 (pp) sec8-6"
"2688","0.294","pp","rho3-ser228 (pp) sec6-4","false","pp","rho3-ser228 (pp) sec6-4"
"2689","0.372","pp","rho3-ser228 (pp) sec5-24","false","pp","rho3-ser228 (pp) sec5-24"
"2690","0.566","pp","rho3-ser228 (pp) sec4-8","false","pp","rho3-ser228 (pp) sec4-8"
"2691","0.593","pp","rho3-ser228 (pp) sec15-1","false","pp","rho3-ser228 (pp) sec15-1"
"2692","0.537","pp","rho3-ser228 (pp) sec10-2","false","pp","rho3-ser228 (pp) sec10-2"
"2693","0.306","pp","sec10-2 (pp) sec2-41","false","pp","sec10-2 (pp) sec2-41"
"2694","0.512","pp","sec10-2 (pp) sec3-2","false","pp","sec10-2 (pp) sec3-2"
"2695","0.567","pp","sec10-2 (pp) sec4-8","false","pp","sec10-2 (pp) sec4-8"
"2696","0.507","pp","sec10-2 (pp) sec5-24","false","pp","sec10-2 (pp) sec5-24"
"2697","0.61","pp","sec10-2 (pp) sec15-1","false","pp","sec10-2 (pp) sec15-1"
"2698","0.303","pp","sec10-2 (pp) snc2","false","pp","sec10-2 (pp) snc2"
"2699","0.332","pp","sec10-2 (pp) sec6-4","false","pp","sec10-2 (pp) sec6-4"
"2700","0.617","pp","sec10-2 (pp) sec8-6","false","pp","sec10-2 (pp) sec8-6"
"2701","0.666","pp","sec10-2 (pp) sec8-9","false","pp","sec10-2 (pp) sec8-9"
"2702","0.235","pp","sec10-2 (pp) sec9-4","false","pp","sec10-2 (pp) sec9-4"
"2703","0.244","pp","vac7 (pp) vps21","false","pp","vac7 (pp) vps21"
"2704","0.206","pp","sac7 (pp) stt3-2","false","pp","sac7 (pp) stt3-2"
"2705","0.228","pp","sac7 (pp) tlg2","false","pp","sac7 (pp) tlg2"
"2706","0.253","pp","sac7 (pp) trs23-ph","false","pp","sac7 (pp) trs23-ph"
"2707","0.219","pp","sac7 (pp) swa2","false","pp","sac7 (pp) swa2"
"2708","0.231","pp","sac7 (pp) sys1","false","pp","sac7 (pp) sys1"
"2709","0.256","pp","sac7 (pp) wbp1-2","false","pp","sac7 (pp) wbp1-2"
"2710","0.236","pp","sac7 (pp) vps51","false","pp","sac7 (pp) vps51"
"2711","0.275","pp","sac7 (pp) wbp1-1","false","pp","sac7 (pp) wbp1-1"
"2712","0.224","pp","cmd1-3 (pp) pkc1-3","false","pp","cmd1-3 (pp) pkc1-3"
"2713","0.284","pp","cmd1-3 (pp) pkc1-4","false","pp","cmd1-3 (pp) pkc1-4"
"2714","0.201","pp","cmd1-3 (pp) sgt2","false","pp","cmd1-3 (pp) sgt2"
"2715","0.339","pp","cmd1-3 (pp) cnb1","false","pp","cmd1-3 (pp) cnb1"
"2716","0.224","pp","atg21 (pp) tvp18","false","pp","atg21 (pp) tvp18"
"2717","0.225","pp","atg21 (pp) ted1","false","pp","atg21 (pp) ted1"
"2718","0.225","pp","atg21 (pp) pib1","false","pp","atg21 (pp) pib1"
"2719","0.409","pp","cog3-2 (pp) vti1-2","false","pp","cog3-2 (pp) vti1-2"
"2720","0.311","pp","cog3-2 (pp) ydr203w","false","pp","cog3-2 (pp) ydr203w"
"2721","0.448","pp","cog3-2 (pp) yer084w","false","pp","cog3-2 (pp) yer084w"
"2722","0.251","pp","cog3-2 (pp) yip1-4","false","pp","cog3-2 (pp) yip1-4"
"2723","0.335","pp","cog3-2 (pp) ykt6-ph","false","pp","cog3-2 (pp) ykt6-ph"
"2724","0.393","pp","cog3-2 (pp) ylr269c","false","pp","cog3-2 (pp) ylr269c"
"2725","0.386","pp","cog3-2 (pp) ypt1-3","false","pp","cog3-2 (pp) ypt1-3"
"2726","0.316","pp","cog3-2 (pp) ypt6","false","pp","cog3-2 (pp) ypt6"
"2727","0.208","pp","cog3-2 (pp) sed5-1","false","pp","cog3-2 (pp) sed5-1"
"2728","0.3","pp","cog3-2 (pp) sgt2","false","pp","cog3-2 (pp) sgt2"
"2729","0.293","pp","cog3-2 (pp) sft2","false","pp","cog3-2 (pp) sft2"
"2730","0.313","pp","cog3-2 (pp) sys1","false","pp","cog3-2 (pp) sys1"
"2731","0.378","pp","cog3-2 (pp) sly1-ts","false","pp","cog3-2 (pp) sly1-ts"
"2732","0.261","pp","cog3-2 (pp) tlg2","false","pp","cog3-2 (pp) tlg2"
"2733","0.395","pp","cog3-2 (pp) trs23-ph","false","pp","cog3-2 (pp) trs23-ph"
"2734","0.334","pp","cog3-2 (pp) trs20-ph","false","pp","cog3-2 (pp) trs20-ph"
"2735","0.366","pp","cog3-2 (pp) uso1-1","false","pp","cog3-2 (pp) uso1-1"
"2736","0.431","pp","cog3-2 (pp) trs85","false","pp","cog3-2 (pp) trs85"
"2737","0.243","pp","cog3-2 (pp) vps51","false","pp","cog3-2 (pp) vps51"
"2738","0.247","pp","cog3-2 (pp) vps45","false","pp","cog3-2 (pp) vps45"
"2739","0.345","pp","cog3-2 (pp) vti1-11","false","pp","cog3-2 (pp) vti1-11"
"2740","0.243","pp","cog3-2 (pp) vps63","false","pp","cog3-2 (pp) vps63"
"2741","0.276","pp","cog3-2 (pp) ret2-1","false","pp","cog3-2 (pp) ret2-1"
"2742","0.27","pp","cog3-2 (pp) ret3-1","false","pp","cog3-2 (pp) ret3-1"
"2743","0.231","pp","cog3-2 (pp) mvp1","false","pp","cog3-2 (pp) mvp1"
"2744","0.434","pp","cog3-2 (pp) rud3","false","pp","cog3-2 (pp) rud3"
"2745","0.327","pp","cog3-2 (pp) sec17-1","false","pp","cog3-2 (pp) sec17-1"
"2746","0.301","pp","cog3-2 (pp) rgp1","false","pp","cog3-2 (pp) rgp1"
"2747","0.357","pp","cog3-2 (pp) ric1","false","pp","cog3-2 (pp) ric1"
"2748","0.338","pp","cog3-2 (pp) sec22-1","false","pp","cog3-2 (pp) sec22-1"
"2749","0.289","pp","cog3-2 (pp) sec22-3","false","pp","cog3-2 (pp) sec22-3"
"2750","0.234","pp","cog3-2 (pp) sec18-1","false","pp","cog3-2 (pp) sec18-1"
"2751","0.374","pp","cog3-2 (pp) sec22","false","pp","cog3-2 (pp) sec22"
"2752","0.347","pp","cog3-2 (pp) sec27-1","false","pp","cog3-2 (pp) sec27-1"
"2753","0.237","pp","cog3-2 (pp) sec28","false","pp","cog3-2 (pp) sec28"
"2754","0.213","pp","cog3-2 (pp) sec26-11d26","false","pp","cog3-2 (pp) sec26-11d26"
"2755","0.319","pp","cog3-2 (pp) sec26-f856aw860a","false","pp","cog3-2 (pp) sec26-f856aw860a"
"2756","0.215","pp","cog3-2 (pp) cpr7","false","pp","cog3-2 (pp) cpr7"
"2757","0.321","pp","cog3-2 (pp) cop1-1","false","pp","cog3-2 (pp) cop1-1"
"2758","0.496","pp","cog3-2 (pp) cog8","false","pp","cog3-2 (pp) cog8"
"2759","0.271","pp","cog3-2 (pp) get2","false","pp","cog3-2 (pp) get2"
"2760","0.472","pp","cog3-2 (pp) get1","false","pp","cog3-2 (pp) get1"
"2761","0.22","pp","cog3-2 (pp) gda1","false","pp","cog3-2 (pp) gda1"
"2762","0.324","pp","cog3-2 (pp) erv14","false","pp","cog3-2 (pp) erv14"
"2763","0.234","pp","cog3-2 (pp) gyp1","false","pp","cog3-2 (pp) gyp1"
"2764","0.287","pp","cog3-2 (pp) got1","false","pp","cog3-2 (pp) got1"
"2765","0.222","pp","cog3-2 (pp) gmh1","false","pp","cog3-2 (pp) gmh1"
"2766","0.286","pp","cog3-2 (pp) get3","false","pp","cog3-2 (pp) get3"
"2767","0.281","pp","cog3-2 (pp) mtc1","false","pp","cog3-2 (pp) mtc1"
"2768","0.211","pp","cog3-2 (pp) mrs6-2","false","pp","cog3-2 (pp) mrs6-2"
"2769","0.237","pp","cog3-2 (pp) imh1","false","pp","cog3-2 (pp) imh1"
"2770","0.498","pp","cog3-2 (pp) cog5","false","pp","cog3-2 (pp) cog5"
"2771","0.476","pp","cog3-2 (pp) cog6","false","pp","cog3-2 (pp) cog6"
"2772","0.466","pp","cog3-2 (pp) cog7","false","pp","cog3-2 (pp) cog7"
"2773","0.341","pp","tor2-29 (pp) tsc11-5","false","pp","tor2-29 (pp) tsc11-5"
"2774","0.414","pp","tor2-29 (pp) tsc11-7","false","pp","tor2-29 (pp) tsc11-7"
"2775","0.467","pp","tor2-29 (pp) tsc11-1","false","pp","tor2-29 (pp) tsc11-1"
"2776","0.28","pp","mob2-24 (pp) mob2-40","false","pp","mob2-24 (pp) mob2-40"
"2777","0.34","pp","mob2-24 (pp) mob2-38","false","pp","mob2-24 (pp) mob2-38"
"2778","0.335","pp","mob2-24 (pp) mob2-8","false","pp","mob2-24 (pp) mob2-8"
"2779","0.392","pp","mob2-24 (pp) mob2-28","false","pp","mob2-24 (pp) mob2-28"
"2780","0.453","pp","mob2-24 (pp) mob2-36","false","pp","mob2-24 (pp) mob2-36"
"2781","0.324","pp","mob2-24 (pp) mob2-34","false","pp","mob2-24 (pp) mob2-34"
"2782","0.325","pp","frq1-1 (pp) gdi1-1","false","pp","frq1-1 (pp) gdi1-1"
"2783","0.203","pp","frq1-1 (pp) nbp2","false","pp","frq1-1 (pp) nbp2"
"2784","0.229","pp","frq1-1 (pp) mrs6-2","false","pp","frq1-1 (pp) mrs6-2"
"2785","0.204","pp","frq1-1 (pp) pik1-139","false","pp","frq1-1 (pp) pik1-139"
"2786","0.413","pp","frq1-1 (pp) pik1-104","false","pp","frq1-1 (pp) pik1-104"
"2787","0.251","pp","frq1-1 (pp) rho3-ser228","false","pp","frq1-1 (pp) rho3-ser228"
"2788","0.234","pp","frq1-1 (pp) pkr1","false","pp","frq1-1 (pp) pkr1"
"2789","0.244","pp","frq1-1 (pp) sec15-1","false","pp","frq1-1 (pp) sec15-1"
"2790","0.203","pp","frq1-1 (pp) sec10-2","false","pp","frq1-1 (pp) sec10-2"
"2791","0.303","pp","frq1-1 (pp) swa2","false","pp","frq1-1 (pp) swa2"
"2792","0.291","pp","frq1-1 (pp) sec2-41","false","pp","frq1-1 (pp) sec2-41"
"2793","0.299","pp","frq1-1 (pp) trs33","false","pp","frq1-1 (pp) trs33"
"2794","0.243","pp","frq1-1 (pp) tlg2","false","pp","frq1-1 (pp) tlg2"
"2795","0.227","pp","frq1-1 (pp) trs65","false","pp","frq1-1 (pp) trs65"
"2796","0.204","pp","frq1-1 (pp) vps51","false","pp","frq1-1 (pp) vps51"
"2797","0.215","pp","frq1-1 (pp) vma8","false","pp","frq1-1 (pp) vma8"
"2798","0.201","pp","lst8-6 (pp) mss4-103","false","pp","lst8-6 (pp) mss4-103"
"2799","0.377","pp","lst8-6 (pp) tsc11-5","false","pp","lst8-6 (pp) tsc11-5"
"2800","0.381","pp","lst8-6 (pp) tsc11-1","false","pp","lst8-6 (pp) tsc11-1"
"2801","0.409","pp","lst8-6 (pp) tsc11-7","false","pp","lst8-6 (pp) tsc11-7"
"2802","0.39","pp","lst8-6 (pp) tor2-29","false","pp","lst8-6 (pp) tor2-29"
"2803","0.321","pp","lst8-6 (pp) tor2-21","false","pp","lst8-6 (pp) tor2-21"
"2804","0.447","pp","nnf1-48 (pp) nnf1-77","false","pp","nnf1-48 (pp) nnf1-77"
"2805","0.275","pp","nnf1-48 (pp) nsl1-6","false","pp","nnf1-48 (pp) nsl1-6"
"2806","0.214","pp","nnf1-48 (pp) spc25-1","false","pp","nnf1-48 (pp) spc25-1"
"2807","0.214","pp","nnf1-48 (pp) spc105-15","false","pp","nnf1-48 (pp) spc105-15"
"2808","0.253","pp","pga3-ph (pp) yfl017c-ph","false","pp","pga3-ph (pp) yfl017c-ph"
"2809","0.221","pp","phs1-1 (pp) sds22-5","false","pp","phs1-1 (pp) sds22-5"
"2810","0.201","pp","las1-2 (pp) trs31-2","false","pp","las1-2 (pp) trs31-2"
"2811","0.286","pp","las1-2 (pp) spc42-11","false","pp","las1-2 (pp) spc42-11"
"2812","0.249","pp","lcb1-2 (pp) tsc3-2","false","pp","lcb1-2 (pp) tsc3-2"
"2813","0.232","pp","lcb1-2 (pp) svf1","false","pp","lcb1-2 (pp) svf1"
"2814","0.201","pp","lcb1-2 (pp) mob2-24","false","pp","lcb1-2 (pp) mob2-24"
"2815","0.448","pp","lcb1-2 (pp) lcb2-2","false","pp","lcb1-2 (pp) lcb2-2"
"2816","0.518","pp","lcb1-2 (pp) lcb2-16","false","pp","lcb1-2 (pp) lcb2-16"
"2817","0.45","pp","lcb1-2 (pp) lcb2-1","false","pp","lcb1-2 (pp) lcb2-1"
"2818","0.392","pp","lcb1-2 (pp) lcb1-5","false","pp","lcb1-2 (pp) lcb1-5"
"2819","0.42","pp","lcb1-2 (pp) lcb1-4","false","pp","lcb1-2 (pp) lcb1-4"
"2820","0.215","pp","erp3 (pp) pib1","false","pp","erp3 (pp) pib1"
"2821","0.262","pp","erp3 (pp) ted1","false","pp","erp3 (pp) ted1"
"2822","0.296","pp","erp3 (pp) tvp18","false","pp","erp3 (pp) tvp18"
"2823","0.219","pp","cdc24-4 (pp) cdc24-h","false","pp","cdc24-4 (pp) cdc24-h"
"2824","0.415","pp","sec63-1 (pp) sec66","false","pp","sec63-1 (pp) sec66"
"2825","0.215","pp","sec63-1 (pp) sec72","false","pp","sec63-1 (pp) sec72"
"2826","0.22","pp","sec63-1 (pp) spc3-4","false","pp","sec63-1 (pp) spc3-4"
"2827","0.48","pp","sec63-1 (pp) sss1-ph","false","pp","sec63-1 (pp) sss1-ph"
"2828","0.255","pp","sec63-1 (pp) stt3-7","false","pp","sec63-1 (pp) stt3-7"
"2829","0.31","pp","sec63-1 (pp) wbp1-1","false","pp","sec63-1 (pp) wbp1-1"
"2830","0.277","pp","sec63-1 (pp) wbp1-2","false","pp","sec63-1 (pp) wbp1-2"
"2831","0.202","pp","mph1 (pp) sec3-2","false","pp","mph1 (pp) sec3-2"
"2832","0.35","pp","tor2-21 (pp) tsc11-5","false","pp","tor2-21 (pp) tsc11-5"
"2833","0.307","pp","tor2-21 (pp) tsc11-7","false","pp","tor2-21 (pp) tsc11-7"
"2834","0.528","pp","tor2-21 (pp) tor2-29","false","pp","tor2-21 (pp) tor2-29"
"2835","0.339","pp","tor2-21 (pp) tsc11-1","false","pp","tor2-21 (pp) tsc11-1"
"2836","0.2","pp","erd2-ph (pp) tsc11-7","false","pp","erd2-ph (pp) tsc11-7"
"2837","0.275","pp","erd2-ph (pp) stt3-7","false","pp","erd2-ph (pp) stt3-7"
"2838","0.233","pp","erd2-ph (pp) sss1-ph","false","pp","erd2-ph (pp) sss1-ph"
"2839","0.351","pp","erd2-ph (pp) spc3-4","false","pp","erd2-ph (pp) spc3-4"
"2840","0.209","pp","erd2-ph (pp) stt3-2","false","pp","erd2-ph (pp) stt3-2"
"2841","0.391","pp","erd2-ph (pp) ste24","false","pp","erd2-ph (pp) ste24"
"2842","0.34","pp","erd2-ph (pp) spc2","false","pp","erd2-ph (pp) spc2"
"2843","0.255","pp","erd2-ph (pp) sec63-1","false","pp","erd2-ph (pp) sec63-1"
"2844","0.206","pp","erd2-ph (pp) sec62-ts","false","pp","erd2-ph (pp) sec62-ts"
"2845","0.202","pp","erd2-ph (pp) rer1","false","pp","erd2-ph (pp) rer1"
"2846","0.368","pp","erd2-ph (pp) rot1-ph","false","pp","erd2-ph (pp) rot1-ph"
"2847","0.211","pp","erd2-ph (pp) pkr1","false","pp","erd2-ph (pp) pkr1"
"2848","0.211","pp","erd2-ph (pp) osw5","false","pp","erd2-ph (pp) osw5"
"2849","0.459","pp","erd2-ph (pp) kar2-159","false","pp","erd2-ph (pp) kar2-159"
"2850","0.279","pp","erd2-ph (pp) erv25","false","pp","erd2-ph (pp) erv25"
"2851","0.345","pp","erd2-ph (pp) ero1-1","false","pp","erd2-ph (pp) ero1-1"
"2852","0.214","pp","sec8-9 (pp) trs33","false","pp","sec8-9 (pp) trs33"
"2853","0.217","pp","sec8-9 (pp) sso2","false","pp","sec8-9 (pp) sso2"
"2854","0.22","pp","sec8-9 (pp) sso1","false","pp","sec8-9 (pp) sso1"
"2855","0.268","pp","sec8-9 (pp) snc2","false","pp","sec8-9 (pp) snc2"
"2856","0.257","pp","mob2-11 (pp) mob2-24","false","pp","mob2-11 (pp) mob2-24"
"2857","0.209","pp","mob2-11 (pp) mob2-34","false","pp","mob2-11 (pp) mob2-34"
"2858","0.279","pp","mob2-11 (pp) mob2-28","false","pp","mob2-11 (pp) mob2-28"
"2859","0.316","pp","mob2-11 (pp) mob2-14","false","pp","mob2-11 (pp) mob2-14"
"2860","0.237","pp","mob2-11 (pp) mob2-20","false","pp","mob2-11 (pp) mob2-20"
"2861","0.263","pp","mob2-11 (pp) mob2-8","false","pp","mob2-11 (pp) mob2-8"
"2862","0.218","pp","mob2-11 (pp) mob2-40","false","pp","mob2-11 (pp) mob2-40"
"2863","0.231","pp","mob2-11 (pp) mob2-38","false","pp","mob2-11 (pp) mob2-38"
"2864","0.27","pp","mob2-11 (pp) mob2-36","false","pp","mob2-11 (pp) mob2-36"
"2865","0.228","pp","cdc21-ts (pp) cdc8-1","false","pp","cdc21-ts (pp) cdc8-1"
"2866","0.23","pp","cdc21-ts (pp) pga3-ph","false","pp","cdc21-ts (pp) pga3-ph"
"2867","0.249","pp","cdc21-ts (pp) nnf1-48","false","pp","cdc21-ts (pp) nnf1-48"
"2868","0.226","pp","cdc21-ts (pp) phs1-1","false","pp","cdc21-ts (pp) phs1-1"
"2869","0.263","pp","ask1-2 (pp) tvp18","false","pp","ask1-2 (pp) tvp18"
"2870","0.206","pp","ask1-2 (pp) tsc11-1","false","pp","ask1-2 (pp) tsc11-1"
"2871","0.246","pp","ask1-2 (pp) tid3-1","false","pp","ask1-2 (pp) tid3-1"
"2872","0.401","pp","ask1-2 (pp) ydr236c-ph","false","pp","ask1-2 (pp) ydr236c-ph"
"2873","0.223","pp","ask1-2 (pp) spc24-10","false","pp","ask1-2 (pp) spc24-10"
"2874","0.324","pp","ask1-2 (pp) dam1-9","false","pp","ask1-2 (pp) dam1-9"
"2875","0.253","pp","ask1-2 (pp) kre29-ts2","false","pp","ask1-2 (pp) kre29-ts2"
"2876","0.227","pp","ask1-2 (pp) cdc21-ts","false","pp","ask1-2 (pp) cdc21-ts"
"2877","0.232","pp","ask1-2 (pp) cse4-1","false","pp","ask1-2 (pp) cse4-1"
"2878","0.218","pp","ask1-2 (pp) ctf8-162","false","pp","ask1-2 (pp) ctf8-162"
"2879","0.234","pp","erp5 (pp) gis2","false","pp","erp5 (pp) gis2"
"2880","0.376","pp","kre29-ts2 (pp) nse3-ts3","false","pp","kre29-ts2 (pp) nse3-ts3"
"2881","0.483","pp","kre29-ts2 (pp) nse3-ts4","false","pp","kre29-ts2 (pp) nse3-ts4"
"2882","0.344","pp","kre29-ts2 (pp) nse4-ph","false","pp","kre29-ts2 (pp) nse4-ph"
"2883","0.333","pp","kre29-ts2 (pp) nse4-ts1","false","pp","kre29-ts2 (pp) nse4-ts1"
"2884","0.273","pp","kre29-ts2 (pp) mms4","false","pp","kre29-ts2 (pp) mms4"
"2885","0.261","pp","kre29-ts2 (pp) mus81","false","pp","kre29-ts2 (pp) mus81"
"2886","0.233","pp","kre29-ts2 (pp) nse1-16","false","pp","kre29-ts2 (pp) nse1-16"
"2887","0.327","pp","kre29-ts2 (pp) mgs1","false","pp","kre29-ts2 (pp) mgs1"
"2888","0.384","pp","kre29-ts2 (pp) mms21-1","false","pp","kre29-ts2 (pp) mms21-1"
"2889","0.348","pp","kre29-ts2 (pp) nse4-ts2","false","pp","kre29-ts2 (pp) nse4-ts2"
"2890","0.358","pp","kre29-ts2 (pp) nse4-ts4","false","pp","kre29-ts2 (pp) nse4-ts4"
"2891","0.425","pp","kre29-ts2 (pp) nse5-ts2","false","pp","kre29-ts2 (pp) nse5-ts2"
"2892","0.284","pp","kre29-ts2 (pp) nse5-ts3","false","pp","kre29-ts2 (pp) nse5-ts3"
"2893","0.44","pp","kre29-ts2 (pp) nse5-ts4","false","pp","kre29-ts2 (pp) nse5-ts4"
"2894","0.324","pp","kre29-ts2 (pp) rmi1","false","pp","kre29-ts2 (pp) rmi1"
"2895","0.209","pp","kre29-ts2 (pp) rnh201","false","pp","kre29-ts2 (pp) rnh201"
"2896","0.217","pp","kre29-ts2 (pp) slx4","false","pp","kre29-ts2 (pp) slx4"
"2897","0.309","pp","kre29-ts2 (pp) smc6-9","false","pp","kre29-ts2 (pp) smc6-9"
"2898","0.316","pp","dam1-9 (pp) spc24-10","false","pp","dam1-9 (pp) spc24-10"
"2899","0.209","pp","dam1-9 (pp) spc105-15","false","pp","dam1-9 (pp) spc105-15"
"2900","0.229","pp","dam1-9 (pp) spc25-1","false","pp","dam1-9 (pp) spc25-1"
"2901","0.201","pp","dam1-9 (pp) spc24-9","false","pp","dam1-9 (pp) spc24-9"
"2902","0.307","pp","dam1-9 (pp) ydr236c-ph","false","pp","dam1-9 (pp) ydr236c-ph"
"2903","0.3","pp","dam1-9 (pp) tid3-1","false","pp","dam1-9 (pp) tid3-1"
"2904","0.206","pp","dam1-9 (pp) nse4-ts3","false","pp","dam1-9 (pp) nse4-ts3"
"2905","0.228","pp","sec9-4 (pp) sso1","false","pp","sec9-4 (pp) sso1"
"2906","0.422","pp","sec9-4 (pp) snc2","false","pp","sec9-4 (pp) snc2"
"2907","0.237","pp","lip1-ph (pp) tsc13-ph","false","pp","lip1-ph (pp) tsc13-ph"
"2908","0.277","pp","ask1-3 (pp) tid3-1","false","pp","ask1-3 (pp) tid3-1"
"2909","0.207","pp","ask1-3 (pp) ste6","false","pp","ask1-3 (pp) ste6"
"2910","0.491","pp","ask1-3 (pp) spc42-11","false","pp","ask1-3 (pp) spc42-11"
"2911","0.286","pp","ask1-3 (pp) spc19-ph","false","pp","ask1-3 (pp) spc19-ph"
"2912","0.253","pp","ask1-3 (pp) spc105-4","false","pp","ask1-3 (pp) spc105-4"
"2913","0.24","pp","ask1-3 (pp) smc1-259","false","pp","ask1-3 (pp) smc1-259"
"2914","0.201","pp","ask1-3 (pp) smc1-2","false","pp","ask1-3 (pp) smc1-2"
"2915","0.233","pp","ask1-3 (pp) scc2-4","false","pp","ask1-3 (pp) scc2-4"
"2916","0.219","pp","ask1-3 (pp) pol31-ph","false","pp","ask1-3 (pp) pol31-ph"
"2917","0.215","pp","ask1-3 (pp) mcd1-73","false","pp","ask1-3 (pp) mcd1-73"
"2918","0.242","pp","ask1-3 (pp) eco1-1","false","pp","ask1-3 (pp) eco1-1"
"2919","0.322","pp","ask1-3 (pp) glc7-12","false","pp","ask1-3 (pp) glc7-12"
"2920","0.223","pp","ask1-3 (pp) dam1-11","false","pp","ask1-3 (pp) dam1-11"
"2921","0.336","pp","ask1-3 (pp) dam1-19","false","pp","ask1-3 (pp) dam1-19"
"2922","0.206","pp","ask1-3 (pp) dna2-1","false","pp","ask1-3 (pp) dna2-1"
"2923","0.251","pp","ask1-3 (pp) dsn1-7","false","pp","ask1-3 (pp) dsn1-7"
"2924","0.219","pp","ask1-3 (pp) clb2","false","pp","ask1-3 (pp) clb2"
"2925","0.273","pp","ask1-3 (pp) ctf4","false","pp","ask1-3 (pp) ctf4"
"2926","0.259","pp","ask1-3 (pp) ctf8","false","pp","ask1-3 (pp) ctf8"
"2927","0.207","pp","ask1-3 (pp) dad1-ph","false","pp","ask1-3 (pp) dad1-ph"
"2928","0.428","pp","ask1-3 (pp) dad2-9","false","pp","ask1-3 (pp) dad2-9"
"2929","0.248","pp","ask1-3 (pp) chl1","false","pp","ask1-3 (pp) chl1"
"2930","0.202","pp","loh1 (pp) spo23","false","pp","loh1 (pp) spo23"
"2931","0.212","pp","dad1-ph (pp) spc105-4","false","pp","dad1-ph (pp) spc105-4"
"2932","0.379","pp","dad1-ph (pp) spc19-ph","false","pp","dad1-ph (pp) spc19-ph"
"2933","0.229","pp","dad1-ph (pp) nuf2-ph","false","pp","dad1-ph (pp) nuf2-ph"
"2934","0.243","pp","dad1-ph (pp) spc105-15","false","pp","dad1-ph (pp) spc105-15"
"2935","0.227","pp","dad1-ph (pp) nsl1-5","false","pp","dad1-ph (pp) nsl1-5"
"2936","0.24","pp","dad1-ph (pp) nuf2-61","false","pp","dad1-ph (pp) nuf2-61"
"2937","0.204","pp","dad1-ph (pp) dsn1-7","false","pp","dad1-ph (pp) dsn1-7"
"2938","0.2","pp","dad1-ph (pp) dsn1-8","false","pp","dad1-ph (pp) dsn1-8"
"2939","0.251","pp","dad1-ph (pp) tid3-1","false","pp","dad1-ph (pp) tid3-1"
"2940","0.264","pp","dad1-ph (pp) spc24-9","false","pp","dad1-ph (pp) spc24-9"
"2941","0.226","pp","dad1-ph (pp) spc25-1","false","pp","dad1-ph (pp) spc25-1"
"2942","0.272","pp","dam1-19 (pp) glc7-12","false","pp","dam1-19 (pp) glc7-12"
"2943","0.226","pp","dam1-19 (pp) okp1-5","false","pp","dam1-19 (pp) okp1-5"
"2944","0.232","pp","dam1-19 (pp) ydr236c-ph","false","pp","dam1-19 (pp) ydr236c-ph"
"2945","0.202","pp","dam1-19 (pp) spc19-ph","false","pp","dam1-19 (pp) spc19-ph"
"2946","0.243","pp","dam1-19 (pp) spc24-9","false","pp","dam1-19 (pp) spc24-9"
"2947","0.277","pp","dam1-19 (pp) spc105-15","false","pp","dam1-19 (pp) spc105-15"
"2948","0.228","pp","dam1-19 (pp) spc105-4","false","pp","dam1-19 (pp) spc105-4"
"2949","0.252","pp","dam1-19 (pp) tid3-1","false","pp","dam1-19 (pp) tid3-1"
"2950","0.202","pp","nis1 (pp) rmd6","false","pp","nis1 (pp) rmd6"
